,20161223_1_1.csv,20161223_1_2.csv,20161223_6_1.csv,20161223_6_3.csv,20161226_1_1.csv,20161226_4_1.csv,20161226_4_2.csv,20161227_2_1.csv,20161227_2_3.csv,20161227_5_1.csv,20180320_1_3.csv,20180320_2_1.csv,20180320_2_2.csv,sample1_8_4.csv
0,0.155835797,0.09942316400000001,0.085127342,0.23313891899999997,-0.016286645,0.174928374,0.12769967599999998,0.017805067,0.210887593,0.177770772,0.027931661,0.43902439,0.649536899,-0.035376132000000005
1,0.209579105,0.18227848100000002,0.121966079,0.29265770399999996,0.058968927000000004,0.23037219,0.168016868,0.076771406,0.316909871,0.11846902699999999,0.044929012000000004,0.704845815,0.504543659,-0.00747617
2,0.309807043,0.18700892600000002,0.170044983,0.357404771,0.454843238,0.23553277,0.257201646,-0.069949379,0.514347591,0.094322766,0.0,0.868068834,0.562588302,-0.15010142
3,0.43742356299999996,0.165420349,0.188270452,0.268046572,0.347689898,0.102510909,0.29233871,-0.250817884,0.467059454,0.104490501,0.0,0.817005545,0.544011544,-0.35668789799999995
4,0.401402297,0.361786826,0.196505758,0.472538315,0.309355693,0.270821478,0.370579426,0.07153216,0.267259586,0.247144488,0.033375581,0.641274777,0.5334801920000001,0.156938784
5,0.10987831099999999,0.135210569,0.167120077,0.40383041399999997,0.012718788,0.061648869,0.283051433,0.061918802,0.17899192,0.345600103,0.00692301,-0.340184266,0.721026025,0.08231517
6,0.423370395,0.20759256,0.329136102,0.35213448399999997,0.47835990899999997,0.308371813,0.369552586,-0.043543867,0.523221048,0.14097412,0.0,0.0,0.562569922,-0.225040128
7,0.410590182,0.18271383800000002,0.30355140199999997,0.39800090899999996,0.547004384,0.313703006,0.426559356,-0.131386861,0.562282936,0.105655931,0.0,0.749019608,0.56304808,-0.037387017
8,0.469011429,0.217929108,0.345043329,0.36566034399999997,0.401551855,0.20517086899999998,0.290478,-0.341448931,0.246252677,0.13234411699999998,0.0,0.803119325,0.7020933109999999,-0.151801134
9,0.568379463,0.25545076899999997,0.478375884,0.330258824,0.486847576,0.260820131,0.285160039,-0.41497152200000004,0.303030303,0.159318232,0.0,0.524281806,0.509448652,-0.22743675100000002
10,0.23149786600000002,0.26956812399999996,0.22920575399999998,0.274388545,0.286725664,0.19450625300000002,0.416222859,0.078431373,0.326908882,0.227506315,0.021917807999999997,-0.24767801899999997,0.533960995,0.153349326
11,0.334555827,0.319674695,0.24634592,0.51552795,0.45843780100000003,0.37294238700000004,0.501941748,-0.16099071199999998,0.401815786,0.291624622,0.013477089,0.303030303,0.42262372299999995,0.136531365
12,0.583604122,0.305404402,0.44878750100000003,0.287286064,0.391599597,0.203119455,0.38691216700000003,-0.39050091,-0.258932325,0.187155551,0.0,0.9431545240000001,0.546830653,-0.171519101
13,0.429643705,0.237908665,0.46601099799999995,0.32496207,0.5045577689999999,0.18316526,0.389694401,-0.33945091,-0.034482759,0.21117078399999997,0.0,0.706293706,0.67591434,-0.104587195
14,0.374622356,0.28404786600000004,0.154602324,0.46712741399999996,0.574193548,0.308031774,0.6052327820000001,0.035164417,0.36043360399999996,0.22139387800000002,0.027982327,0.09677419400000001,0.556518463,0.19983347199999998
15,0.295045232,0.249601853,0.179586699,0.40808048,0.373545622,0.275174058,0.35593220299999995,-0.13761467900000002,0.310084329,0.240506329,0.003172924,0.0,0.586148649,0.124087591
