,20161223_1_1.csv,20161223_1_2.csv,20161223_6_1.csv,20161223_6_3.csv,20161226_1_1.csv,20161226_4_1.csv,20161226_4_2.csv,20161227_2_1.csv,20161227_2_3.csv,20161227_5_1.csv,20180320_1_3.csv,20180320_2_1.csv,20180320_2_2.csv,sample1_8_4.csv
0,0.768115942,0.71624714,0.742424242,0.76975945,0.837606838,0.740384615,0.8830409359999999,0.696808511,0.7951388890000001,0.75136612,0.290909091,0.805555556,0.8224299070000001,0.548387097
1,0.768115942,0.71624714,0.742424242,0.76975945,0.837606838,0.740384615,0.8830409359999999,0.696808511,0.7951388890000001,0.75136612,0.290909091,0.805555556,0.8224299070000001,0.548387097
2,0.7657004829999999,0.71395881,0.7306397309999999,0.7663230240000001,0.8119658120000001,0.740384615,0.894736842,0.7393617020000001,0.7951388890000001,0.7459016390000001,0.30909090899999997,0.7222222220000001,0.841121495,0.55483871
3,0.768115942,0.71624714,0.742424242,0.76975945,0.837606838,0.740384615,0.8830409359999999,0.696808511,0.7951388890000001,0.75136612,0.290909091,0.805555556,0.8224299070000001,0.548387097
4,0.7463768120000001,0.71395881,0.715488215,0.7663230240000001,0.8119658120000001,0.754120879,0.8888888890000001,0.712765957,0.7951388890000001,0.759562842,0.23636363600000002,0.8611111109999999,0.794392523,0.574193548
5,0.7512077290000001,0.711670481,0.727272727,0.790378007,0.803418803,0.744505495,0.859649123,0.6861702129999999,0.7951388890000001,0.729508197,0.23636363600000002,0.8611111109999999,0.8224299070000001,0.593548387
6,0.741545894,0.7185354690000001,0.7205387209999999,0.7869415809999999,0.807692308,0.732142857,0.83625731,0.707446809,0.791666667,0.721311475,0.245454545,0.805555556,0.841121495,0.5870967739999999
7,0.743961353,0.711670481,0.7222222220000001,0.780068729,0.7991452990000001,0.73489011,0.8713450290000001,0.734042553,0.791666667,0.734972678,0.23636363600000002,0.7777777779999999,0.831775701,0.6
8,0.743961353,0.711670481,0.7222222220000001,0.780068729,0.7991452990000001,0.73489011,0.8713450290000001,0.734042553,0.791666667,0.734972678,0.23636363600000002,0.7777777779999999,0.831775701,0.6
9,0.756038647,0.707093822,0.7222222220000001,0.780068729,0.807692308,0.722527473,0.8654970759999999,0.691489362,0.7986111109999999,0.7267759559999999,0.245454545,0.833333333,0.8130841120000001,0.6
10,0.7512077290000001,0.711670481,0.727272727,0.790378007,0.803418803,0.744505495,0.859649123,0.6861702129999999,0.7951388890000001,0.729508197,0.23636363600000002,0.8611111109999999,0.8224299070000001,0.593548387
11,0.758454106,0.711670481,0.717171717,0.776632302,0.7991452990000001,0.729395604,0.894736842,0.7446808509999999,0.7986111109999999,0.724043716,0.23636363600000002,0.833333333,0.803738318,0.5870967739999999
12,0.760869565,0.71395881,0.71043771,0.773195876,0.8119658120000001,0.726648352,0.8304093570000001,0.734042553,0.7986111109999999,0.724043716,0.23636363600000002,0.75,0.831775701,0.6
13,0.7512077290000001,0.711670481,0.727272727,0.790378007,0.803418803,0.744505495,0.859649123,0.6861702129999999,0.7951388890000001,0.729508197,0.23636363600000002,0.8611111109999999,0.8224299070000001,0.593548387
14,0.743961353,0.7093821509999999,0.727272727,0.783505155,0.7991452990000001,0.715659341,0.847953216,0.7446808509999999,0.791666667,0.7267759559999999,0.23636363600000002,0.7777777779999999,0.8130841120000001,0.567741935
15,0.768115942,0.71624714,0.742424242,0.76975945,0.837606838,0.740384615,0.8830409359999999,0.696808511,0.7951388890000001,0.75136612,0.290909091,0.805555556,0.8224299070000001,0.548387097
16,0.7463768120000001,0.71624714,0.725589226,0.793814433,0.803418803,0.729395604,0.8771929820000001,0.734042553,0.7986111109999999,0.718579235,0.23636363600000002,0.75,0.8130841120000001,0.6
17,0.7536231879999999,0.7093821509999999,0.715488215,0.776632302,0.794871795,0.736263736,0.847953216,0.723404255,0.7986111109999999,0.721311475,0.23636363600000002,0.75,0.785046729,0.593548387
18,0.741545894,0.7185354690000001,0.7205387209999999,0.7869415809999999,0.807692308,0.732142857,0.83625731,0.707446809,0.791666667,0.721311475,0.245454545,0.805555556,0.841121495,0.5870967739999999
