,raw_f1_score,filtered_f1_score,raw_kappa,filtered_kappa
DOE2=T02_OneByOne=sample1_8_4.csv,0.45307443365695793,0.3042071197411003,-0.10827903817992746,-0.38854634758072937
DOE2=T02_OneByOne=sample1_9_5.csv,0.008064516129032258,0.056451612903225805,0.0,0.0
DOE2=T03_OneByOne=20161223_1_1.csv,0.5990338164251208,0.5,0.28230084798863775,0.19981699004649944
DOE2=T03_OneByOne=20161223_1_2.csv,0.5217391304347826,0.42105263157894735,0.15745242202562715,0.09835183206791676
DOE2=T03_OneByOne=20161223_6_1.csv,0.6262295081967213,0.5655737704918032,0.24400717508289393,0.22725751708972697
DOE2=T03_OneByOne=20161223_6_2.csv,0.4125,0.3482142857142857,-0.02732240437158473,-0.043389484430832015
DOE2=T03_OneByOne=20161223_6_3.csv,0.6644736842105263,0.5822368421052632,0.32670343509792854,0.26275588145432316
DOE2=T03_OneByOne=20161226_1_1.csv,0.7639484978540771,0.7210300429184548,0.5001365214338651,0.31634541597074894
DOE2=T03_OneByOne=20161226_4_1.csv,0.638095238095238,0.5224489795918368,0.32323721831839103,0.1818960186462446
DOE2=T03_OneByOne=20161226_4_2.csv,0.5730994152046783,0.391812865497076,0.2777295608401319,0.08725107780743169
DOE2=T03_OneByOne=20161227_2_1.csv,0.4032258064516129,0.3279569892473118,-0.3865681665547349,-0.34408602150537626
DOE2=T03_OneByOne=20161227_2_3.csv,0.7558528428093646,0.7926421404682275,0.07579286107464955,0.23906083244397014
DOE2=T03_OneByOne=20161227_5_1.csv,0.4973544973544973,0.41798941798941797,0.09812391691990863,0.021762145629925955
DOE2=T03_OneByOne=20180320_1_1.csv,0.652542372881356,0.6694915254237288,0.21128138245842853,0.2873954784763084
DOE2=T03_OneByOne=20180320_1_2.csv,0.8958333333333334,0.5,0.0,0.0
DOE2=T03_OneByOne=20180320_1_3.csv,0.04838709677419355,0.14516129032258066,0.0,0.0
DOE2=T03_OneByOne=20180320_2_1.csv,0.45652173913043476,0.45652173913043476,0.0,0.0
DOE2=T03_OneByOne=20180320_2_2.csv,0.8837209302325582,0.8914728682170543,0.7121820615796519,0.7341772151898734
DOE2=T03_OneByOne=20180320_2_3.csv,0.25,0.25,0.0,0.0
DOE2=T03_OneByOne=20180331_1_1.csv,0.43795620437956206,0.3905109489051095,0.0,0.0
DOE2=T03_OneByOne=20180331_1_2.csv,0.3573264781491003,0.2570694087403599,0.0,0.0
DOE2=T03_OneByOne=20180331_1_3.csv,0.6149425287356322,0.5919540229885057,0.2053169734151329,0.19496937312654772
DOE2=T03_OneByOne=20180331_1_4.csv,0.5225806451612903,0.5161290322580645,0.013757523645743786,0.0
DOE2=T03_OneByOne=20180331_1_5.csv,0.34285714285714286,0.5142857142857142,-0.02547770700636942,0.10526315789473684
DOE2=T03_OneByOne=20180331_1_6.csv,0.32978723404255317,0.1702127659574468,0.0,0.0
DOE2=T03_OneByOne=20180331_1_7.csv,0.4861995753715499,0.40552016985138006,-0.025885190718773154,0.03790597916484295
DOE2=T03_OneByOne=sample1_1_1.csv,0.30962343096234307,0.28451882845188287,-0.1496749365907699,-0.1383171322730692
DOE2=T03_OneByOne=sample1_4_6.csv,0.5209125475285171,0.4296577946768061,-0.018314793190338685,0.030998231479661853
DOE2=T03_OneByOne=sample1_8_4.csv,0.42857142857142855,0.512987012987013,-0.16888045540796948,-0.12903225806451601
DOE2=T03_OneByOne=sample1_9_5.csv,0.0,0.0,0.0,0.0
DOE2=T04_OneByOne=20161223_1_1.csv,0.6340579710144928,0.532608695652174,0.3081505013402164,0.23141352214834643
DOE2=T04_OneByOne=20161223_1_2.csv,0.503448275862069,0.4172413793103449,0.137546468401487,0.07927860229194073
DOE2=T04_OneByOne=20161223_6_1.csv,0.6195121951219512,0.5658536585365853,0.22491517207949585,0.23804552098559206
DOE2=T04_OneByOne=20161223_6_2.csv,0.4197860962566845,0.33689839572192515,-0.030473094796719113,-0.05553532410779316
DOE2=T04_OneByOne=20161223_6_3.csv,0.6048780487804878,0.4634146341463415,0.27250821467688935,0.16326530612244905
DOE2=T04_OneByOne=20161226_1_1.csv,0.8039215686274509,0.718954248366013,0.5426464726982861,0.2414389484607402
DOE2=T04_OneByOne=20161226_4_1.csv,0.5995934959349594,0.5386178861788617,0.24455183164458294,0.18883820923273587
DOE2=T04_OneByOne=20161226_4_2.csv,0.6068376068376068,0.4358974358974359,0.2955497382198953,0.10230179028132991
DOE2=T04_OneByOne=20161227_2_1.csv,0.3870967741935484,0.2903225806451613,-0.4400977995110025,-0.5429864253393666
DOE2=T04_OneByOne=20161227_2_3.csv,0.8040201005025126,0.7939698492462312,0.03936130709246177,0.07210280905265543
DOE2=T04_OneByOne=20161227_5_1.csv,0.5058823529411764,0.4352941176470588,0.09797866367209429,0.0
DOE2=T04_OneByOne=20180320_1_1.csv,0.5119047619047619,0.4642857142857143,-0.02378121284185486,-0.11834319526627213
DOE2=T04_OneByOne=20180320_1_2.csv,0.5454545454545454,0.36363636363636365,0.0,0.0
DOE2=T04_OneByOne=20180320_1_3.csv,0.0379746835443038,0.11392405063291139,0.0,0.0
DOE2=T04_OneByOne=20180320_2_1.csv,0.3939393939393939,0.3939393939393939,0.0,0.0
DOE2=T04_OneByOne=20180320_2_2.csv,0.8227848101265823,0.8481012658227848,0.5888475836431226,0.6365030674846626
DOE2=T04_OneByOne=20180320_2_3.csv,0.3333333333333333,0.3333333333333333,0.0,0.0
DOE2=T04_OneByOne=20180331_1_1.csv,0.4371584699453552,0.371584699453552,0.0,0.0
DOE2=T04_OneByOne=20180331_1_2.csv,0.37065637065637064,0.2471042471042471,0.0,0.0
DOE2=T04_OneByOne=20180331_1_3.csv,0.559322033898305,0.576271186440678,0.11864406779661019,0.15254237288135597
DOE2=T04_OneByOne=20180331_1_4.csv,0.6494845360824743,0.7216494845360826,0.1717729784028127,0.3613752743233357
DOE2=T04_OneByOne=20180331_1_5.csv,0.3333333333333333,0.5185185185185185,0.054474708171206254,0.2182628062360802
DOE2=T04_OneByOne=20180331_1_6.csv,0.42857142857142855,0.30158730158730157,0.0,0.0
DOE2=T04_OneByOne=20180331_1_7.csv,0.4967948717948718,0.4166666666666667,-0.05233307553493183,0.022852422907489123
DOE2=T04_OneByOne=sample1_1_1.csv,0.38125,0.31875,-0.1282051282051282,-0.18157181571815717
DOE2=T04_OneByOne=sample1_4_6.csv,0.26285714285714284,0.11428571428571428,0.0,0.0
DOE2=T04_OneByOne=sample1_8_4.csv,0.3333333333333333,0.32407407407407407,-0.33562349708004136,-0.42002881844380413
DOE2=T04_OneByOne=sample1_9_5.csv,0.0,0.0,0.0,0.0
DOE2=T05_OneByOne=20161223_1_1.csv,0.7364294330518698,0.5820265379975874,0.32060267015736266,0.2302053198516948
DOE2=T05_OneByOne=20161223_1_2.csv,0.7585616438356164,0.634703196347032,0.2943475131114387,0.2073294876145232
DOE2=T05_OneByOne=20161223_6_1.csv,0.7351215423302598,0.6672254819782062,0.11647026839534647,0.13540151115476107
DOE2=T05_OneByOne=20161223_6_2.csv,0.5243195002231147,0.4529228023203927,-0.03149263591497298,-0.020405389144163566
DOE2=T05_OneByOne=20161223_6_3.csv,0.7497942386831276,0.6189300411522634,0.42205323193916355,0.28186814238936864
DOE2=T05_OneByOne=20161226_1_1.csv,0.6954206602768903,0.5399361022364217,0.2533322212027692,0.040395151446333766
DOE2=T05_OneByOne=20161226_4_1.csv,0.7655338139375213,0.6656368005492619,0.07369371323962459,0.02416087992818594
DOE2=T05_OneByOne=20161226_4_2.csv,0.7540263543191801,0.4978038067349927,0.3569026588351343,0.11556887809997685
DOE2=T05_OneByOne=20161227_2_1.csv,0.6928191489361702,0.6861702127659575,-0.09630676798020876,0.08594973217964563
DOE2=T05_OneByOne=20161227_2_3.csv,0.7980852915578764,0.7684943429068756,0.05045381360158452,0.13695380844539073
DOE2=T05_OneByOne=20161227_5_1.csv,0.6548672566371682,0.45949625595643295,0.20357777965505408,0.02535576111570692
DOE2=T05_OneByOne=20180320_1_1.csv,0.5714285714285714,0.625,0.05915295764788231,0.19119669876203582
DOE2=T05_OneByOne=20180320_1_2.csv,0.49404761904761907,0.2857142857142857,0.0,0.0
DOE2=T05_OneByOne=20180320_1_3.csv,0.23076923076923078,0.31002331002331,0.028412600370599117,0.04640893935297841
DOE2=T05_OneByOne=20180320_2_1.csv,0.647887323943662,0.647887323943662,0.0,0.0
DOE2=T05_OneByOne=20180320_2_2.csv,0.5727923627684964,0.6109785202863962,0.23755451412538497,0.2953333126979705
DOE2=T05_OneByOne=20180320_2_3.csv,0.6521739130434783,0.6231884057971014,0.37367624810892597,0.3370288248337029
DOE2=T05_OneByOne=20180331_1_1.csv,0.6138433515482696,0.49544626593806923,0.0,0.0
DOE2=T05_OneByOne=20180331_1_2.csv,0.5291853752405388,0.3855035279025016,0.0,0.0
DOE2=T05_OneByOne=20180331_1_3.csv,0.7512520868113524,0.7512520868113524,0.0,0.0
DOE2=T05_OneByOne=20180331_1_4.csv,0.715370018975332,0.715370018975332,0.0,0.0
DOE2=T05_OneByOne=20180331_1_5.csv,0.5798319327731093,0.5798319327731093,0.0,0.0
DOE2=T05_OneByOne=20180331_1_6.csv,0.6226912928759895,0.6121372031662269,-0.20714078891685417,-0.21080998848151622
DOE2=T05_OneByOne=20180331_1_7.csv,0.9812206572769953,0.8685446009389672,0.0,0.0
DOE2=T05_OneByOne=sample1_1_1.csv,0.3297062023939064,0.19586507072905332,-0.1508096877934939,-0.20342310766008498
DOE2=T05_OneByOne=sample1_4_6.csv,0.5137701804368471,0.35422602089268757,-0.06490110176622332,-0.06236442999023728
DOE2=T05_OneByOne=sample1_8_4.csv,0.5589660743134087,0.3990306946688207,0.11778709364183582,-0.18103112241757802
DOE2=T05_OneByOne=sample1_9_5.csv,0.0,0.0,0.0,0.0
DOE2=T06_OneByOne=20161223_1_1.csv,0.7430639324487334,0.5765983112183354,0.19629226728811178,0.12106603354689038
DOE2=T06_OneByOne=20161223_1_2.csv,0.7671232876712328,0.6381278538812786,0.13173774888493728,0.06364813466051622
DOE2=T06_OneByOne=20161223_6_1.csv,0.8249581239530989,0.7546063651591289,0.030083253655465048,-0.044610065033950264
DOE2=T06_OneByOne=20161223_6_2.csv,0.7125,0.6071428571428571,-0.04228201497066553,-0.009525760524428772
DOE2=T06_OneByOne=20161223_6_3.csv,0.9028006589785832,0.8533772652388797,0.4045952551164609,0.2947481103379852
DOE2=T06_OneByOne=20161226_1_1.csv,0.746268656716418,0.5991471215351812,0.02982947137865699,-0.12143874643874653
DOE2=T06_OneByOne=20161226_4_1.csv,0.8790601243953007,0.8555632342778161,0.02177230250984108,0.02520604816224703
DOE2=T06_OneByOne=20161226_4_2.csv,0.8211143695014664,0.6217008797653959,0.24003507361806287,0.05357258116568775
DOE2=T06_OneByOne=20161227_2_1.csv,0.7473404255319149,0.6914893617021277,0.047771379825122695,0.04781033052438555
DOE2=T06_OneByOne=20161227_2_3.csv,0.8936170212765957,0.8936170212765957,0.0,0.0
DOE2=T06_OneByOne=20161227_5_1.csv,0.8328729281767957,0.7058011049723757,0.11895566819534964,-0.0024702272609080644
DOE2=T06_OneByOne=20180320_1_1.csv,0.592964824120603,0.6231155778894473,0.039792696729612165,0.19968899136682927
DOE2=T06_OneByOne=20180320_1_2.csv,0.6428571428571429,0.4642857142857143,0.3170731707317074,0.15999999999999992
DOE2=T06_OneByOne=20180320_1_3.csv,0.18592964824120603,0.24623115577889448,0.020657391093019117,0.03740728797162196
DOE2=T06_OneByOne=20180320_2_1.csv,0.819672131147541,0.9836065573770492,0.3541867179980751,0.9547813194959229
DOE2=T06_OneByOne=20180320_2_2.csv,0.7449664429530202,0.8187919463087249,0.49902672093434786,0.6370771312584573
DOE2=T06_OneByOne=20180320_2_3.csv,1.0,1.0,1.0,1.0
DOE2=T06_OneByOne=20180331_1_1.csv,0.9671532846715328,0.916058394160584,0.0,0.0
DOE2=T06_OneByOne=20180331_1_2.csv,0.7804878048780488,0.6277278562259306,0.0,0.0
DOE2=T06_OneByOne=20180331_1_3.csv,0.8415492957746479,0.8415492957746479,0.0,0.0
DOE2=T06_OneByOne=20180331_1_4.csv,0.735294117647059,0.7605042016806722,-0.02994916884187382,0.29687985902353065
DOE2=T06_OneByOne=20180331_1_5.csv,0.7222222222222222,0.7222222222222222,0.0,0.0
DOE2=T06_OneByOne=20180331_1_6.csv,0.7566137566137566,0.7619047619047619,-0.010460251046025215,0.0
DOE2=T06_OneByOne=20180331_1_7.csv,0.9356913183279743,0.9356913183279743,0.0,0.0
DOE2=T06_OneByOne=sample1_1_1.csv,0.43052391799544415,0.19134396355353075,-0.2530255286112253,-0.29391008344057457
DOE2=T06_OneByOne=sample1_4_6.csv,0.5798479087452472,0.42775665399239543,-0.02834344756816054,0.038268560251721984
DOE2=T06_OneByOne=sample1_8_4.csv,0.5408163265306123,0.3197278911564626,-0.0021208907741250282,-0.2625611955681526
DOE2=T06_OneByOne=sample1_9_5.csv,0.36486486486486486,0.5405405405405406,0.0,0.0
DOE2=T07_OneByOne=20161223_1_1.csv,0.7246376811594203,0.6038647342995169,0.46343792633015,0.31000000000000005
DOE2=T07_OneByOne=20161223_1_2.csv,0.5159817351598174,0.4360730593607306,0.14957687657984398,0.09003280343174358
DOE2=T07_OneByOne=20161223_6_1.csv,0.6775777414075287,0.6072013093289689,0.2702774797058485,0.21703472726496098
DOE2=T07_OneByOne=20161223_6_2.csv,0.44364937388193204,0.3667262969588551,-0.02222627286571921,-0.047315105903273924
DOE2=T07_OneByOne=20161223_6_3.csv,0.7029702970297029,0.594059405940594,0.3613882253758606,0.27869709109911156
DOE2=T07_OneByOne=20161226_1_1.csv,0.7816593886462881,0.7903930131004366,0.5415966050124109,0.4836042469228601
DOE2=T07_OneByOne=20161226_4_1.csv,0.5991902834008097,0.5789473684210527,0.1561238223418574,0.18610987896837972
DOE2=T07_OneByOne=20161226_4_2.csv,0.6628571428571428,0.5085714285714286,0.3655913978494624,0.187803561791689
DOE2=T07_OneByOne=20161227_2_1.csv,0.43617021276595747,0.42553191489361697,-0.2973958333333333,-0.22431259044862517
DOE2=T07_OneByOne=20161227_2_3.csv,0.7491638795986623,0.7157190635451505,-0.08727272727272717,-0.13383894713361588
DOE2=T07_OneByOne=20161227_5_1.csv,0.5208333333333334,0.4713541666666667,0.10679611650485432,0.049875676466286434
DOE2=T07_OneByOne=20180320_1_1.csv,0.4918032786885246,0.5081967213114754,-0.02883569096844396,0.008130081300812941
DOE2=T07_OneByOne=20180320_1_2.csv,0.5238095238095238,0.3333333333333333,0.0,0.0
DOE2=T07_OneByOne=20180320_1_3.csv,0.08403361344537816,0.2689075630252101,0.0,0.0
DOE2=T07_OneByOne=20180320_2_1.csv,0.43396226415094347,0.43396226415094347,0.0,0.0
DOE2=T07_OneByOne=20180320_2_2.csv,0.7983193277310925,0.8403361344537815,0.5565217391304349,0.6386447179159341
DOE2=T07_OneByOne=20180320_2_3.csv,0.5,0.0,0.0,0.0
DOE2=T07_OneByOne=20180331_1_1.csv,0.5018315018315018,0.43956043956043955,0.0,0.0
DOE2=T07_OneByOne=20180331_1_2.csv,0.4652956298200514,0.35475578406169667,0.0,0.0
DOE2=T07_OneByOne=20180331_1_3.csv,0.5027932960893855,0.5027932960893855,0.0,0.0
DOE2=T07_OneByOne=20180331_1_4.csv,0.6644295302013423,0.7181208053691276,0.1928494041170098,0.3386176284083703
DOE2=T07_OneByOne=20180331_1_5.csv,0.3076923076923077,0.48717948717948717,0.03659652333028374,0.1874999999999999
DOE2=T07_OneByOne=20180331_1_6.csv,0.723404255319149,0.7340425531914893,0.0,0.0
DOE2=T07_OneByOne=20180331_1_7.csv,0.5387840670859538,0.480083857442348,-0.07606488792272503,0.00942874847180597
DOE2=T07_OneByOne=sample1_1_1.csv,0.4560669456066946,0.3723849372384937,0.011202342307937263,-0.08781405510377471
DOE2=T07_OneByOne=sample1_4_6.csv,0.6679389312977099,0.5229007633587787,0.0,0.0
DOE2=T07_OneByOne=sample1_8_4.csv,0.31446540880503143,0.27672955974842767,-0.34777198849055124,-0.5018480492813142
DOE2=T07_OneByOne=sample1_9_5.csv,0.0,0.0,0.0,0.0
DOE2=T08_OneByOne=20161223_1_1.csv,0.6788321167883211,0.5218978102189781,0.3833248081841433,0.2059903552625758
DOE2=T08_OneByOne=20161223_1_2.csv,0.5136986301369864,0.410958904109589,0.140606864533245,0.08350364963503654
DOE2=T08_OneByOne=20161223_6_1.csv,0.7012345679012346,0.6320987654320988,0.259463543634303,0.21297685034235414
DOE2=T08_OneByOne=20161223_6_2.csv,0.45308310991957107,0.35388739946380704,-0.014938910526596683,-0.04036803425727675
DOE2=T08_OneByOne=20161223_6_3.csv,0.7250000000000001,0.66,0.37528396183552937,0.34715821812596004
DOE2=T08_OneByOne=20161226_1_1.csv,0.6838709677419355,0.7548387096774194,0.4082586677054928,0.4357156543399119
DOE2=T08_OneByOne=20161226_4_1.csv,0.6448979591836734,0.6530612244897959,0.21266968325791857,0.31838638409295483
DOE2=T08_OneByOne=20161226_4_2.csv,0.7280701754385965,0.5350877192982456,0.48528983396446257,0.23305407463823313
DOE2=T08_OneByOne=20161227_2_1.csv,0.5,0.45161290322580644,-0.33287101248266304,-0.37597911227154035
DOE2=T08_OneByOne=20161227_2_3.csv,0.7537688442211056,0.7185929648241205,0.16178113986074094,0.21009356393535583
DOE2=T08_OneByOne=20161227_5_1.csv,0.5533596837944664,0.4505928853754941,0.16618543471286495,0.05655264922870562
DOE2=T08_OneByOne=20180320_1_1.csv,0.5,0.40540540540540543,-0.07036747458952308,-0.24655436447166923
DOE2=T08_OneByOne=20180320_1_2.csv,0.6666666666666666,0.37037037037037035,0.0,0.0
DOE2=T08_OneByOne=20180320_1_3.csv,0.13414634146341464,0.32926829268292684,0.0,0.0
DOE2=T08_OneByOne=20180320_2_1.csv,0.46875,0.46875,0.0,0.0
DOE2=T08_OneByOne=20180320_2_2.csv,0.7058823529411765,0.8470588235294118,0.4230247081183818,0.6457197819814042
DOE2=T08_OneByOne=20180320_2_3.csv,1.0,1.0,,
DOE2=T08_OneByOne=20180331_1_1.csv,0.554945054945055,0.43956043956043955,0.0,0.0
DOE2=T08_OneByOne=20180331_1_2.csv,0.4826254826254826,0.3359073359073359,0.0,0.0
DOE2=T08_OneByOne=20180331_1_3.csv,0.5701754385964912,0.6052631578947368,-0.019715224534501585,0.1152121421179716
DOE2=T08_OneByOne=20180331_1_4.csv,0.5233644859813084,0.5233644859813084,0.0,0.0
DOE2=T08_OneByOne=20180331_1_5.csv,0.22727272727272727,0.22727272727272727,-0.0935672514619883,-0.0935672514619883
DOE2=T08_OneByOne=20180331_1_6.csv,0.6666666666666666,0.6333333333333333,0.0,0.0
DOE2=T08_OneByOne=20180331_1_7.csv,0.575,0.49375,-0.05836575875486383,0.034996276991809405
DOE2=T08_OneByOne=sample1_1_1.csv,0.44025157232704404,0.29559748427672955,-0.01739880652814718,-0.1665138215642603
DOE2=T08_OneByOne=sample1_4_6.csv,0.7298850574712644,0.6609195402298851,-0.01187824795842607,-0.046483180428134485
DOE2=T08_OneByOne=sample1_8_4.csv,0.43564356435643564,0.49504950495049505,-0.07950496906056626,-0.15363941769316902
DOE2=T08_OneByOne=sample1_9_5.csv,0.06172839506172839,0.06172839506172839,0.0,0.0
DOE2=T09_OneByOne=20161223_1_1.csv,0.7391304347826085,0.6594202898550725,0.3117206982543641,0.2826808228268082
DOE2=T09_OneByOne=20161223_1_2.csv,0.7344827586206897,0.5793103448275863,0.29223454833597473,0.16280170373876002
DOE2=T09_OneByOne=20161223_6_1.csv,0.76010101010101,0.7222222222222222,0.17260490894695169,0.2349304482225657
DOE2=T09_OneByOne=20161223_6_2.csv,0.5335120643431636,0.4343163538873995,-0.035020572194048416,-0.05628850206015401
DOE2=T09_OneByOne=20161223_6_3.csv,0.83,0.7250000000000001,0.5523370638578011,0.4117647058823529
DOE2=T09_OneByOne=20161226_1_1.csv,0.6987179487179487,0.5448717948717948,0.24660912453760797,0.06294416243654832
DOE2=T09_OneByOne=20161226_4_1.csv,0.7991718426501037,0.7556935817805382,0.19661505221462006,0.26370048833423776
DOE2=T09_OneByOne=20161226_4_2.csv,0.8421052631578947,0.5789473684210527,0.5019417475728155,0.16838905775075996
DOE2=T09_OneByOne=20161227_2_1.csv,0.824,0.768,0.25433839479392617,0.21824455466896697
DOE2=T09_OneByOne=20161227_2_3.csv,0.8263157894736841,0.8578947368421053,0.04740200546946238,0.29860541427399523
DOE2=T09_OneByOne=20161227_5_1.csv,0.7654320987654321,0.654320987654321,0.30893578805568034,0.2666522957533952
DOE2=T09_OneByOne=20180320_1_1.csv,0.47058823529411764,0.47058823529411764,-0.08800000000000008,-0.08800000000000008
DOE2=T09_OneByOne=20180320_1_2.csv,0.7916666666666666,0.4583333333333333,0.0,0.0
DOE2=T09_OneByOne=20180320_1_3.csv,0.2361111111111111,0.3194444444444444,0.02941176470588247,0.04854368932038833
DOE2=T09_OneByOne=20180320_2_1.csv,0.7391304347826085,1.0,0.303030303030303,1.0
DOE2=T09_OneByOne=20180320_2_2.csv,0.4000000000000001,0.4000000000000001,0.06785034876347507,0.06785034876347507
DOE2=T09_OneByOne=20180320_2_3.csv,0.25,0.25,0.0,0.0
DOE2=T09_OneByOne=20180331_1_1.csv,0.9398907103825137,0.8087431693989071,0.0,0.0
