,raw_f1_score,filtered_f1_score,raw_kappa,filtered_kappa
20161223_1_1.csv,0.5545509342977697,0.3857745629897529,0.11041961893193852,0.07999908572473446
20161223_1_2.csv,0.43371428571428566,0.268,0.08702061014450801,0.04094205223641145
20161223_6_1.csv,0.5308076602830974,0.3905079100749375,0.03161307078062514,-0.027347410982436093
20161223_6_3.csv,0.44088669950738923,0.32019704433497537,0.1227846414498105,0.06663557006730181
20161226_1_1.csv,0.43162393162393164,0.2692307692307692,0.006892590465249926,-0.07443209279845342
20161226_4_1.csv,0.8859315589353611,0.8859315589353611,0.0,0.0
20161226_4_2.csv,0.43440233236151604,0.18513119533527697,0.0899119207834127,0.014838792549775381
20161227_2_1.csv,0.28820375335120646,0.18632707774798926,0.02569765897474985,0.01999731637745572
20161227_2_3.csv,0.3504424778761062,0.25486725663716814,0.07395663533037078,0.040654177337715924
20161227_5_1.csv,0.4785615491009682,0.3188105117565698,0.08870522863361452,0.024652299854140636
20180320_1_3.csv,0.37844611528822053,0.5037593984962406,0.01846965699208447,0.08960796515245795
20180320_2_1.csv,0.7043478260869566,0.46956521739130436,0.4390243902439024,0.1703134240094618
20180320_2_2.csv,0.7625418060200669,0.7290969899665551,0.4936434108527131,0.38281389363166074
sample1_8_4.csv,0.44142614601018676,0.28522920203735147,-0.03785488958990535,-0.20053352957409643
20161223_1_1.csv,0.5247285886610374,0.41254523522316044,0.17522852381192877,0.1184567649184558
20161223_1_2.csv,0.44,0.29942857142857143,0.125,0.0600219058050383
20161223_6_1.csv,0.4804329725228976,0.33139050791007496,0.06809618670307604,-0.03243090474452126
20161223_6_3.csv,0.5394736842105263,0.399671052631579,0.21126760563380287,0.11416254191282127
20161226_1_1.csv,0.5384615384615384,0.42094017094017094,0.19325799655238451,0.0712653778558876
20161226_4_1.csv,0.4958791208791209,0.31868131868131866,0.18702160580698857,0.06713806479614459
20161226_4_2.csv,0.42565597667638483,0.22448979591836735,0.11884984025559098,0.0236913067671104
20161227_2_1.csv,0.5817694369973191,0.5442359249329759,0.12161101382766759,0.10468202869083931
20161227_2_3.csv,0.688695652173913,0.591304347826087,0.31440466278101575,0.21037253469685913
20161227_5_1.csv,0.45020463847203274,0.3506139154160982,0.0742426094287173,0.029079636462803093
20180320_1_3.csv,0.29906542056074764,0.5934579439252337,-0.011660888748818099,0.10807703363035348
20180320_2_1.csv,0.9701492537313433,0.9701492537313433,0.9351403678606002,0.9351403678606002
20180320_2_2.csv,0.6698564593301436,0.7655502392344498,0.29096809085992426,0.3660001238160093
sample1_8_4.csv,0.4368932038834951,0.3365695792880259,-0.1122465866776996,-0.3006385643594851
20161223_1_1.csv,0.5893719806763285,0.4975845410628019,0.2747320692497939,0.19755479349932903
20161223_1_2.csv,0.4622425629290618,0.36384439359267734,0.11458378238565325,0.06865886754266282
20161223_6_1.csv,0.5377049180327869,0.4721311475409836,0.18678201673521477,0.14499630000435293
20161223_6_3.csv,0.5986842105263158,0.48026315789473684,0.3020437351800972,0.1814866568964929
20161226_1_1.csv,0.8283261802575107,0.7510729613733906,0.6066514729467376,0.3689764661935002
20161226_4_1.csv,0.5986394557823129,0.49523809523809526,0.27499038670523135,0.14925512830512433
20161226_4_2.csv,0.543859649122807,0.37426900584795314,0.2437918131307405,0.07107681372797892
20161227_2_1.csv,0.45698924731182794,0.3870967741935484,-0.054563826204109045,-0.10992462311557771
20161227_2_3.csv,0.7157190635451505,0.6454849498327759,0.4506646493029288,0.3583431185974004
